Cell,lon,lat
Cell3559,114.09286,30.472956
Cell3560,114.09328,30.615894
Cell3561,114.09559,30.627834
Cell3562,114.09883,30.602158
Cell3563,114.10151,30.461092
Cell3564,114.10151,30.461098
Cell3565,114.102905,30.608065
Cell3566,114.10527,30.390503
Cell3567,114.11711,30.463202
Cell3568,114.122215,30.46276
Cell3569,114.12564,30.476063
Cell3570,114.13517,30.394096
Cell3571,114.13689,30.525362
Cell3572,114.13892,30.700264
Cell3573,114.13893,30.700268
Cell3574,114.173035,30.712399
Cell3575,114.173325,30.891048
Cell3576,114.19139,30.723299
Cell3577,114.196236,29.834309
Cell3578,114.20111,31.304699
Cell3579,114.2054,30.75871
Cell3580,114.20789,31.058245
Cell3581,114.21306,30.873367
Cell3582,114.214966,31.295017
Cell3583,114.220634,30.804993
Cell3584,114.22469,31.034199
Cell3585,114.230865,30.766338
Cell3586,114.25624,30.901232
Cell3587,114.26893,30.762878
Cell3588,114.272484,30.862087
Cell3589,114.28987,31.000515
Cell3590,114.29536,30.794958
Cell3591,114.29812,30.344507
Cell3592,114.298615,30.778414
Cell3593,114.30084,30.790579
Cell3594,114.30239,30.954865
Cell3595,114.31385,30.86072
Cell3596,114.32297,30.878664
Cell3597,114.329216,30.878326
Cell3598,114.3304,30.864323
Cell3599,114.3307,30.98582
Cell3600,114.3307,30.985834
Cell3601,114.34419,31.191881
Cell3602,114.34844,31.099857
Cell3603,114.34892,30.877098
Cell3604,114.35179,30.8429
Cell3605,114.352234,30.89877
Cell3606,114.352615,30.927803
Cell3607,114.35264,30.88949
Cell3608,114.35662,30.905966
Cell3609,114.35818,30.875486
Cell3610,114.35966,30.028831
Cell3611,114.36019,30.887032
Cell3612,114.3667,30.891102
Cell3613,114.3668,30.896664
Cell3614,114.36724,30.848415
Cell3615,114.36804,30.878424
Cell3616,114.36924,30.859394
Cell3617,114.37099,30.910994
Cell3618,114.38022,30.881605
Cell3619,114.38024,30.891829
Cell3620,114.382355,30.990189
Cell3621,114.394516,30.883783
Cell3622,114.395615,30.94213
Cell3623,114.40204,30.911663
Cell3624,114.40707,30.798798
Cell3625,114.412575,30.764587
Cell3626,114.42259,30.860485
Cell3627,114.42604,31.147306
Cell3628,114.427025,31.011992
Cell3629,114.44879,31.038443
Cell3630,114.45871,30.966867
Cell3631,114.46077,31.116497
Cell3632,114.461266,30.871712
Cell3633,114.46348,31.192877
Cell3634,114.46472,31.02655
Cell3635,114.49192,30.895267
Cell3636,114.534004,30.69675
Cell3637,114.54323,30.71749
Cell3638,114.549644,30.697517
Cell3639,114.54984,30.835838
Cell3640,114.56411,30.696966
Cell3641,114.569336,30.655788
Cell3642,114.58284,30.777445
Cell3643,114.58301,30.687014
Cell3644,114.58383,31.061258
Cell3645,114.584206,30.788054
Cell3646,114.58719,31.283663
Cell3647,114.597135,31.272288
Cell3648,114.60164,30.756773
Cell3649,114.61295,31.286283
Cell3650,114.62051,31.297327
Cell3651,114.63567,30.662231
Cell3652,114.6589,30.788904
Cell3653,114.65906,30.7706
Cell3654,114.66323,30.870281
Cell3655,114.669846,30.61842
Cell3656,114.67468,30.761751
Cell3657,114.69124,30.901814
Cell3658,114.70293,30.882032
Cell3659,114.705154,30.796915
Cell3660,114.708885,30.97008
Cell3661,114.708916,30.970064
Cell3662,114.71263,30.955935
Cell3663,114.7138,30.605873
Cell3664,114.7232,30.715025
Cell3665,114.73244,30.954067
Cell3666,114.7508,30.913862
Cell3667,114.75838,30.927431
Cell3668,114.75978,30.835184
Cell3669,112.00329,31.830515
Cell3670,112.00333,31.830515
Cell3671,112.00494,32.02418
Cell3672,112.00546,30.059105
Cell3673,112.01205,32.084145
Cell3674,112.012985,30.618017
Cell3675,112.01391,32.024082
Cell3676,112.0229,30.182383
Cell3677,112.02391,31.4849
Cell3678,112.024475,32.084435
Cell3679,112.08039,30.993017
Cell3680,112.09195,31.940907
Cell3681,112.093994,31.961948
Cell3682,112.101654,30.123533
Cell3683,112.10348,30.399027
Cell3684,112.11765,30.016823
Cell3685,112.1278,32.16388
Cell3686,112.13259,32.30661
Cell3687,112.14061,31.809626
Cell3688,112.15397,29.941917
Cell3689,112.1595,31.97521
Cell3690,112.165634,31.873022
Cell3691,112.17143,30.046482
Cell3692,112.17238,31.637737
Cell3693,112.17312,29.988152
Cell3694,112.1788,30.886545
Cell3695,112.18503,30.605225
Cell3696,112.18903,31.819477
Cell3697,112.18959,30.099012
Cell3698,112.191185,30.046612
Cell3699,112.19416,31.859013
Cell3700,112.19959,30.736692
Cell3701,112.2011,30.049381
Cell3702,112.20194,31.625061
Cell3703,112.204895,29.913134
Cell3704,112.20496,29.913063
Cell3705,112.21073,30.053581
Cell3706,112.21347,30.065632
Cell3707,112.21614,31.130043
Cell3708,112.2179,30.070543
Cell3709,112.219055,31.713081
Cell3710,112.21975,30.060602
Cell3711,112.2227,31.823534
Cell3712,112.22384,30.063652
Cell3713,112.224724,32.015926
Cell3714,112.23302,30.056137
Cell3715,112.23392,31.4924
Cell3716,112.23916,30.039057
Cell3717,112.24197,31.655312
Cell3718,112.255684,31.674416
Cell3719,112.26409,30.046286
Cell3720,112.27219,30.032103
Cell3721,112.27228,30.032072
Cell3722,112.27579,30.474152
Cell3723,112.27765,31.58011
Cell3724,112.28241,30.084938
Cell3725,112.2853,30.043392
Cell3726,112.28552,31.736681
Cell3727,112.28623,32.166718
Cell3728,112.28937,30.052118
Cell3729,112.29647,31.735874
Cell3730,112.30364,31.440615
Cell3731,112.314224,30.090515
Cell3732,112.31607,29.601452
Cell3733,112.347145,32.150593
Cell3734,112.34817,30.07828
Cell3735,112.34851,32.00287
Cell3736,112.35498,30.080967
Cell3737,112.357704,30.067377
Cell3738,112.372635,32.18219
Cell3739,112.374954,29.682606
Cell3740,112.380875,30.524532
Cell3741,112.38222,29.685846
Cell3742,112.3848,30.056211
Cell3743,112.39078,30.077526
Cell3744,112.39401,29.703064
Cell3745,112.40008,30.092438
Cell3746,112.401634,30.044033
Cell3747,112.40598,30.043673
Cell3748,112.40808,29.674774
Cell3749,112.40891,29.716425
Cell3750,112.40963,30.246931
Cell3751,112.41098,30.063322
Cell3752,112.41172,30.044424
Cell3753,112.41531,31.29494
Cell3754,112.41701,30.061462
Cell3755,112.418434,30.01391
Cell3756,112.41844,30.013908
Cell3757,112.42141,32.257545
Cell3758,112.43298,30.048433
Cell3759,112.44405,30.026915
Cell3760,112.47009,31.385248
Cell3761,112.470406,29.723425
Cell3762,112.505615,31.745104
Cell3763,112.50562,31.745092
Cell3764,112.50832,30.622566
Cell3765,112.51261,29.827263
Cell3766,112.51262,29.827234
Cell3767,112.51725,31.752153
Cell3768,112.52324,32.080017
Cell3769,112.540146,30.697126
Cell3770,112.5476,31.242437
Cell3771,112.56306,30.462734
Cell3772,112.56311,31.17259
Cell3773,112.56597,30.687515
Cell3774,112.567986,31.183311
Cell3775,112.56824,30.697819
Cell3776,112.57297,30.695066
Cell3777,112.57609,30.65266
Cell3778,112.57869,30.699343
Cell3779,112.57872,32.194176
Cell3780,112.58008,31.236082
Cell3781,112.58015,31.139322
Cell3782,112.58029,31.151352
Cell3783,112.581894,30.167873
Cell3784,112.5821,30.725819
Cell3785,112.5836,31.131266
Cell3786,112.58445,31.145813
Cell3787,112.58631,30.709724
Cell3788,112.58896,30.704975
Cell3789,112.59148,31.19112
Cell3790,112.596725,31.155794
Cell3791,112.60709,31.119862
Cell3792,112.60882,31.100708
Cell3793,112.610435,31.174055
Cell3794,112.61078,31.422102
Cell3795,112.611465,30.973886
Cell3796,112.6316,31.103188
Cell3797,112.6385,32.312195
Cell3798,112.64281,32.318165
Cell3799,112.64984,31.965
Cell3800,112.663246,32.312695
Cell3801,112.696754,31.778063
Cell3802,112.707535,29.976263
Cell3803,112.70893,31.824272
Cell3804,112.71057,29.838022
Cell3805,108.69439,30.459396
Cell3806,108.70982,30.333967
Cell3807,108.82499,30.270563
Cell3808,108.898959,30.293519
Cell3809,108.91198,30.285381
Cell3810,108.92185,30.294884
Cell3811,108.93255,30.283741
Cell3812,108.93259,30.28375
Cell3813,108.93521,30.296055
Cell3814,108.948296,30.299364
Cell3815,108.954407,30.310381
Cell3816,108.961448,30.29035
Cell3817,108.98203,30.266973
Cell3818,108.98345,30.479757
Cell3819,109.09792,29.691647
Cell3820,109.25271,29.548887
Cell3821,109.28675,29.482895
Cell3822,109.37445,29.509272
Cell3823,109.38584,29.46627
Cell3824,109.39724,29.487827
Cell3825,109.40416,29.50073
Cell3826,109.410866,29.507456
Cell3827,109.411511,29.518213
Cell3828,109.44298,30.015633
Cell3829,109.63387,30.495342
Cell3830,109.84244,30.494097
Cell3831,109.87196,30.54694
Cell3832,110.18438,29.959911
Cell3833,110.44957,30.213938
Cell3834,110.495346,29.882011
Cell3835,110.55597,30.087719
Cell3836,110.7903,32.602287
Cell3837,110.86868,32.833252
Cell3838,110.87804,30.172981
Cell3839,110.98005,30.825798
Cell3840,111.07126,30.422579
Cell3841,111.09349,30.183805
Cell3842,111.12027,30.389194
Cell3843,111.122795,30.313627
Cell3844,111.22558,30.38573
Cell3845,111.24551,31.15609
Cell3846,111.26432,30.457813
Cell3847,111.30767,30.946407
Cell3848,111.370544,32.436012
Cell3849,111.37057,32.436085
Cell3850,111.380714,30.428186
Cell3851,111.3873,30.449612
Cell3852,111.3873,30.449633
Cell3853,111.396736,30.52313
Cell3854,111.4179,29.932673
Cell3855,111.41791,29.932634
Cell3856,111.434074,30.384134
Cell3857,111.4388,30.381123
Cell3858,111.443115,29.977108
Cell3859,111.46982,30.370163
Cell3860,111.47068,30.476948
Cell3861,111.47204,30.717964
Cell3862,111.48268,32.549557
Cell3863,111.493484,30.285913
Cell3864,111.50293,30.294302
Cell3865,111.510574,30.285736
Cell3866,111.51427,32.26176
Cell3867,111.51524,30.971706
Cell3868,111.523125,30.263142
Cell3869,111.53277,30.781202
Cell3870,111.5382,32.202473
Cell3871,111.54715,30.382418
Cell3872,111.5476,30.141546
Cell3873,111.56156,30.250525
Cell3874,111.567215,30.631622
Cell3875,111.569885,30.646563
Cell3876,111.57623,30.533422
Cell3877,111.57642,31.531542
Cell3878,111.577675,30.464233
Cell3879,111.58969,30.650915
Cell3880,111.61395,30.08414
Cell3881,111.618515,29.985613
Cell3882,111.62958,30.924477
Cell3883,111.63058,32.401608
Cell3884,111.64337,32.57513
Cell3885,111.64338,31.073149
Cell3886,111.65692,32.273094
Cell3887,111.67454,32.342506
Cell3888,111.67626,32.379185
Cell3889,111.67804,32.145428
Cell3890,111.68744,30.790314
Cell3891,111.689514,32.35004
Cell3892,111.69599,31.62253
Cell3893,111.70247,30.906366
Cell3894,111.70519,30.422768
Cell3895,111.70573,31.603878
Cell3896,111.71287,32.2864
Cell3897,111.72002,32.28984
Cell3898,111.72493,32.295395
Cell3899,111.73344,32.2115
Cell3900,111.73412,30.422485
Cell3901,111.74111,30.784203
Cell3902,111.74369,30.153809
Cell3903,111.74464,30.795042
Cell3904,111.7503,31.169262
Cell3905,111.752884,30.480902
Cell3906,111.76892,30.813778
Cell3907,111.78018,30.17704
Cell3908,111.7804,30.169903
Cell3909,111.797874,30.180218
Cell3910,111.81133,31.765728
Cell3911,111.81928,30.008396
Cell3912,111.823975,30.808956
Cell3913,111.82691,32.09473
Cell3914,111.82929,32.171925
Cell3915,111.83323,31.758022
Cell3916,111.833305,31.757992
Cell3917,111.83383,30.61525
Cell3918,111.83966,31.803967
Cell3919,111.84756,31.752731
Cell3920,111.854385,31.785183
Cell3921,111.860115,31.781359
Cell3922,111.87642,31.715775
Cell3923,111.88977,30.254032
Cell3924,111.89774,31.800777
Cell3925,111.91993,30.911572
Cell3926,111.92576,32.438297
Cell3927,111.92921,32.425957
Cell3928,111.93947,31.138004
Cell3929,111.95553,30.457922
Cell3930,111.95682,31.718643
Cell3931,111.96318,30.420206
Cell3932,111.974335,32.10779
Cell3933,111.99405,31.829407
Cell3934,111.99831,31.809101
Cell3935,112.01108,29.985981
Cell3936,112.02137,30.333965
Cell3937,112.02293,30.18237
Cell3938,112.03491,32.070477
Cell3939,112.040985,31.579187
Cell3940,112.06383,30.048073
Cell3941,108.654274,30.262691
Cell3942,108.71317,30.208979
Cell3943,108.8554,30.276646
Cell3944,108.90418,30.272367
Cell3945,108.91474,29.658604
Cell3946,108.934923,30.281537
Cell3947,108.93518,30.295982
Cell3948,108.954395,30.310348
Cell3949,108.95648,30.302895
Cell3950,109.19301,29.178217
Cell3951,109.19306,29.178204
Cell3952,109.21386,29.204054
Cell3953,109.213875,29.204035
Cell3954,109.28326,29.674578
Cell3955,109.31738,29.381956
Cell3956,109.39593,29.508451
Cell3957,109.39735,29.458994
Cell3958,109.398476,29.495241
Cell3959,109.403404,29.512957
Cell3960,109.40606,29.483604
Cell3961,109.410849,29.512317
Cell3962,109.44535,30.018963
Cell3963,109.45475,29.585993
Cell3964,109.56992,29.694445
Cell3965,109.57451,30.568974
Cell3966,109.67045,30.645971
Cell3967,109.80742,30.517662
Cell3968,110.037476,33.139973
Cell3969,110.246056,30.813251
Cell3970,110.294556,30.45395
Cell3971,110.39188,30.642979
Cell3972,110.41455,29.824478
Cell3973,110.53033,30.424177
Cell3974,110.530365,30.424206
Cell3975,110.73647,32.82377
Cell3976,110.811005,32.840332
Cell3977,110.929504,30.246925
Cell3978,110.97563,30.19544
Cell3979,110.98409,32.958385
Cell3980,111.0661,30.156006
Cell3981,111.066765,30.148548
Cell3982,111.20496,30.222261
Cell3983,111.22556,30.385729
Cell3984,111.25721,30.818832
Cell3985,111.26026,30.103535
Cell3986,111.26433,30.457823
Cell3987,111.30308,30.688597
Cell3988,111.40634,30.5156
Cell3989,111.42726,30.43864
Cell3990,111.43695,30.712337
Cell3991,111.450294,30.36202
Cell3992,111.46212,30.376127
Cell3993,111.46303,30.398268
Cell3994,111.47069,30.476925
Cell3995,111.48549,29.993677
Cell3996,111.49053,32.267723
Cell3997,111.501205,30.28609
Cell3998,111.501945,30.423721
Cell3999,111.507675,30.282282
Cell4000,111.508514,30.277388
Cell4001,111.52675,30.251884
Cell4002,111.531006,30.435675
Cell4003,111.53148,30.359531
Cell4004,111.53484,32.268085
Cell4005,111.54635,30.254416
Cell4006,111.54636,30.254393
Cell4007,111.55363,29.97734
Cell4008,111.55727,30.255919
Cell4009,111.56452,30.337942
Cell4010,111.57769,30.329832
Cell4011,111.59322,32.28631
Cell4012,111.59982,32.287216
Cell4013,111.60129,32.28024
Cell4014,111.61869,32.27095
Cell4015,111.62278,30.575932
Cell4016,111.62639,32.3839
Cell4017,111.635056,30.435432
Cell4018,111.6448,31.048199
Cell4019,111.66166,32.385056
Cell4020,111.66346,30.701057
Cell4021,111.66424,31.04233
Cell4022,111.667564,30.133568
Cell4023,111.676735,32.3515
Cell4024,111.67803,32.145416
Cell4025,111.69706,29.962267
Cell4026,111.699005,30.413591
Cell4027,111.70945,32.58745
Cell4028,111.711266,32.235718
Cell4029,111.71652,32.261585
Cell4030,111.7292,32.22145
Cell4031,111.73027,30.433468
Cell4032,111.73966,30.428421
Cell4033,111.74222,30.764872
Cell4034,111.75291,30.480783
Cell4035,111.754074,30.189926
Cell4036,111.76496,30.452585
Cell4037,111.76714,31.492426
Cell4038,111.76893,30.813766
Cell4039,111.769165,30.805147
Cell4040,111.769394,30.857515
Cell4041,111.77117,30.832407
Cell4042,111.800823,30.837937
Cell4043,111.805855,32.16852
Cell4044,111.80791,29.915152
Cell4045,111.80796,32.141518
Cell4046,111.814674,32.14927
Cell4047,111.82125,32.13334
Cell4048,111.82132,31.780954
Cell4049,111.82147,32.528564
Cell4050,111.82325,31.775719
Cell4051,111.82444,31.767002
Cell4052,111.82911,32.129517
Cell4053,111.82924,32.17191
Cell4054,111.83005,32.1464
Cell4055,111.83862,32.045536
Cell4056,111.84755,31.752731
Cell4057,111.85013,31.770004
Cell4058,111.854355,31.785181
Cell4059,111.85616,32.444077
Cell4060,111.86277,31.761103
Cell4061,111.87134,32.440014
Cell4062,111.88558,32.117615
Cell4063,111.88875,30.413153
Cell4064,111.89069,30.103071
Cell4065,111.914665,30.918478
Cell4066,111.92338,32.463734
Cell4067,111.932655,29.889906
Cell4068,111.934,29.974298
Cell4069,111.938448,30.680261
Cell4070,111.95903,32.106506
Cell4071,111.97068,30.740726
Cell4072,111.978355,30.844784
Cell4073,111.981125,30.697159
Cell4074,111.98473,32.039284
Cell4075,111.98558,30.223528
Cell4076,111.99626,32.034294
Cell4077,111.85618,32.44409
Cell4078,111.859184,29.905848
Cell4079,111.86048,31.781557
Cell4080,111.862434,32.33739
Cell4081,111.86366,31.787573
Cell4082,111.86375,31.787561
Cell4083,111.87651,30.893152
Cell4084,111.889694,30.254118
Cell4085,111.900635,31.81368
Cell4086,111.90644,30.707258
Cell4087,111.90751,32.11474
Cell4088,111.91088,31.710888
Cell4089,111.9109,31.710905
Cell4090,111.923965,31.783638
Cell4091,111.928734,30.665817
Cell4092,111.92875,30.665796
Cell4093,111.93711,30.670498
Cell4094,111.93765,30.730894
Cell4095,111.93958,31.988634
Cell4096,111.948814,30.622078
Cell4097,111.95523,30.797085
Cell4098,111.959435,30.016314
Cell4099,111.960266,30.675879
Cell4100,111.966606,32.101665
Cell4101,111.97187,32.214592
Cell4102,111.97477,30.553892
Cell4103,111.977,32.38625
Cell4104,111.978325,30.844826
Cell4105,111.98217,30.416351
Cell4106,111.99438,32.022938
Cell4107,111.9945,30.264814
Cell4108,112.00546,30.059053
Cell4109,112.008194,31.070606
Cell4110,112.01299,30.617947
Cell4111,112.02285,32.020004
Cell4112,112.02448,32.084423
Cell4113,112.02641,32.030563
Cell4114,112.041016,31.579184
Cell4115,112.07353,31.837751
Cell4116,112.07499,29.748129
Cell4117,112.080925,30.258322
Cell4118,112.11387,30.428001
Cell4119,112.11688,32.17048
Cell4120,112.12038,30.221054
Cell4121,112.12343,31.728828
Cell4122,112.13359,31.820679
Cell4123,112.15763,31.861126
Cell4124,112.16208,31.852797
Cell4125,112.167854,29.669336
Cell4126,112.1714,30.046492
Cell4127,112.17847,30.867813
Cell4128,112.191315,30.046637
Cell4129,112.19908,31.817417
Cell4130,112.1996,30.73667
Cell4131,112.20172,30.044369
Cell4132,112.203964,29.921972
Cell4133,112.20454,30.073364
Cell4134,112.20704,29.988146
Cell4135,112.20886,31.173992
Cell4136,112.21294,30.345755
Cell4137,112.21648,31.829973
Cell4138,112.21679,30.058529
Cell4139,112.2198,31.810377
Cell4140,112.22161,31.6773
Cell4141,112.222115,31.727367
Cell4142,112.22385,30.063654
Cell4143,112.225046,31.718566
Cell4144,112.22889,31.841778
Cell4145,112.25277,30.047977
Cell4146,112.253204,31.714518
Cell4147,112.254654,31.703806
Cell4148,112.26053,31.931921
Cell4149,112.26408,30.046347
Cell4150,112.264565,30.051676
Cell4151,112.27159,30.047047
Cell4152,112.275696,31.706532
Cell4153,112.28045,31.047855
Cell4154,112.280464,31.047823
Cell4155,112.28524,30.043653
Cell4156,112.295,31.444971
Cell4157,112.29689,32.152283
Cell4158,112.31146,32.167572
Cell4159,112.3122,32.115025
Cell4160,112.32033,30.058887
Cell4161,112.32103,32.14176
Cell4162,112.3242,30.125477
Cell4163,112.331085,29.889923
Cell4164,112.33625,30.999363
Cell4165,112.35467,30.072653
Cell4166,112.37108,30.718569
Cell4167,112.3738,32.197502
Cell4168,112.37395,30.073988
Cell4169,112.374344,32.321293
Cell4170,112.37692,30.855167
Cell4171,112.39096,30.087763
Cell4172,112.40008,30.09244
Cell4173,112.40058,31.676739
Cell4174,112.4043,30.084816
Cell4175,112.40922,30.178123
Cell4176,112.41372,29.69552
Cell4177,112.41624,29.72263
Cell4178,112.4163,30.188238
Cell4179,112.4181,30.048557
Cell4180,112.42376,31.297277
Cell4181,112.426735,30.05524
Cell4182,112.43226,32.102383
Cell4183,112.43798,30.043648
Cell4184,112.44335,32.089024
Cell4185,112.445274,30.082525
Cell4186,112.45682,31.982622
Cell4187,112.47011,31.385336
Cell4188,112.47663,30.505682
Cell4189,112.47831,30.92514
Cell4190,112.48784,29.72481
Cell4191,112.488914,30.955536
Cell4192,112.52495,30.70024
Cell4193,112.52601,30.090094
Cell4194,112.53748,32.224453
Cell4195,112.545456,30.689009
Cell4196,112.54893,30.697548
Cell4197,112.55388,30.724121
Cell4198,112.558655,30.683348
Cell4199,112.559906,31.102856
Cell4200,112.56245,31.16558
Cell4201,112.56314,30.22884
Cell4202,112.56314,30.228842
Cell4203,112.56849,29.652258
Cell4204,112.57006,31.165573
Cell4205,112.57131,30.709387
Cell4206,112.57331,30.717648
Cell4207,112.57381,32.20122
Cell4208,112.575099,31.151352
Cell4209,112.576195,31.173693
Cell4210,112.57877,32.19405
Cell4211,112.5803,31.151352
Cell4212,112.58361,31.131247
Cell4213,112.21289,30.044622
Cell4214,112.21321,30.294233
Cell4215,112.21349,30.065653
Cell4216,112.21647,31.829992
Cell4217,112.22535,30.046581
Cell4218,112.22761,31.705791
Cell4219,112.22968,30.063156
Cell4220,112.233894,31.788092
Cell4221,112.2346,30.08444
Cell4222,112.24469,31.714174
Cell4223,112.24722,31.686968
Cell4224,112.24999,31.696716
Cell4225,112.25513,30.056782
Cell4226,112.26069,31.719578
Cell4227,112.268875,30.919815
Cell4228,112.271645,30.047125
Cell4229,112.27574,31.686302
Cell4230,112.28194,31.711142
Cell4231,112.28198,31.711126
Cell4232,112.28568,31.444813
Cell4233,112.28582,31.054438
Cell4234,112.28832,31.706985
Cell4235,112.28968,31.45104
Cell4236,112.291466,30.909174
Cell4237,112.29732,31.649605
Cell4238,112.298904,30.015718
Cell4239,112.30022,30.05805
Cell4240,112.30044,31.656822
Cell4241,112.303635,31.440615
Cell4242,112.31609,29.601427
Cell4243,112.34067,31.414955
Cell4244,112.34553,29.778864
Cell4245,112.34722,30.08543
Cell4246,112.34819,30.078312
Cell4247,112.354965,30.080969
Cell4248,112.35924,32.154747
Cell4249,112.36787,30.854673
Cell4250,112.3727,32.182148
Cell4251,112.37439,30.52944
Cell4252,112.37623,30.061762
Cell4253,112.37778,31.730547
Cell4254,112.379265,29.60658
Cell4255,112.383171,32.221058
Cell4256,112.38482,32.3067
Cell4257,112.39517,30.048315
Cell4258,112.40474,29.733444
Cell4259,112.405205,31.010689
Cell4260,112.414604,30.054062
Cell4261,112.41463,30.05399
Cell4262,112.4152,30.020237
Cell4263,112.42102,29.602905
Cell4264,112.43228,32.102367
Cell4265,112.43892,32.105907
Cell4266,112.4404,30.03265
Cell4267,112.44335,32.088993
Cell4268,112.44463,29.743095
Cell4269,112.44617,31.376013
Cell4270,112.446236,32.293697
Cell4271,112.44742,32.112267
Cell4272,112.450485,29.72063
Cell4273,112.46301,30.011358
Cell4274,112.471535,29.842632
Cell4275,112.48892,30.955534
Cell4276,112.493225,30.99193
Cell4277,112.50725,31.754192
Cell4278,112.514885,31.245464
Cell4279,112.52436,30.6853
Cell4280,112.52459,30.696198
Cell4281,112.53732,31.193747
Cell4282,112.53733,31.193752
Cell4283,112.54557,29.654457
Cell4284,112.56221,31.151218
Cell4285,112.56257,30.702215
Cell4286,112.56266,30.702198
Cell4287,112.5673,30.713747
Cell4288,112.57005,31.165565
Cell4289,112.58008,31.236094
Cell4290,112.583916,31.175928
Cell4291,112.5867,32.045235
Cell4292,112.586716,31.137077
Cell4293,112.59005,31.159153
Cell4294,112.59072,32.051636
Cell4295,112.59166,32.06002
Cell4296,112.593094,30.906519
Cell4297,112.59677,31.15578
Cell4298,112.59756,31.130245
Cell4299,112.5977,29.896969
Cell4300,112.59942,31.121254
Cell4301,112.60709,31.11985
Cell4302,112.60793,32.07362
Cell4303,112.61112,30.93578
Cell4304,112.61233,31.124779
Cell4305,112.614136,29.663937
Cell4306,112.626353,31.099764
Cell4307,112.65085,29.782162
Cell4308,112.65843,31.96518
Cell4309,112.68531,30.994835
Cell4310,112.694534,32.330395
Cell4311,112.72386,32.128838
Cell4312,112.737595,32.14026
Cell4313,112.74137,32.13852
Cell4314,112.75135,32.08829
Cell4315,112.75148,32.065365
Cell4316,112.75152,32.07002
Cell4317,112.753586,32.081615
Cell4318,112.75936,32.11184
Cell4319,112.761215,31.991491
Cell4320,112.770905,32.15407
Cell4321,112.77163,32.072445
Cell4322,112.77375,32.064503
Cell4323,112.7802,32.095707
Cell4324,112.780205,32.09572
Cell4325,112.80117,32.129005
Cell4326,112.8131,31.678425
Cell4327,112.81403,32.094425
Cell4328,112.81404,32.094414
Cell4329,112.82282,32.09559
Cell4330,112.849754,30.902605
Cell4331,112.85358,29.829939
Cell4332,112.85857,30.82984
Cell4333,112.86512,31.615849
Cell4334,112.869804,32.052647
Cell4335,112.86981,32.052643
Cell4336,112.87008,31.622776
Cell4337,112.870094,30.836548
Cell4338,112.88644,32.042492
Cell4339,112.886856,30.150782
Cell4340,112.88752,31.070475
Cell4341,112.898674,29.840572
Cell4342,112.89994,29.819098
Cell4343,112.90013,29.824635
Cell4344,112.91057,32.240574
Cell4345,112.925385,32.2491
Cell4346,112.931114,32.024277
Cell4347,112.9328,32.244473
Cell4348,112.94135,29.81427
Cell4349,108.70049,30.253586
Cell4350,108.71815,30.266691
Cell4351,108.732285,30.30109
Cell4352,108.85539,30.276617
Cell4353,108.90243,30.267792
Cell4354,108.90244,30.267773
Cell4355,108.91194,30.285349
Cell4356,108.92194,30.295025
Cell4357,108.93722,30.300537
Cell4358,108.94242,30.296278
Cell4359,108.94243,30.296253
Cell4360,108.96154,30.281134
Cell4361,108.96303,30.2984
Cell4362,108.974365,30.296926
Cell4363,109.22549,29.208223
Cell4364,109.2472,29.242422
Cell4365,109.374374,29.509254
Cell4366,109.40415,29.500732
Cell4367,109.41065,29.501022
Cell4368,109.5158,30.444443
Cell4369,109.71168,32.314224
Cell4370,109.722,30.620665
Cell4371,109.722115,30.620592
Cell4372,109.73001,30.603481
Cell4373,109.92541,30.356688
Cell4374,110.03746,33.139973
Cell4375,110.04458,30.493368
Cell4376,110.1844,29.959862
Cell4377,110.39184,30.643005
Cell4378,110.41804,29.819649
Cell4379,110.42725,30.042217
Cell4380,110.53591,30.670132
Cell4381,110.666885,30.189688
Cell4382,110.80799,32.836098
Cell4383,110.88573,31.592123
Cell4384,110.96589,30.505096
Cell4385,111.06611,30.156002
Cell4386,111.066765,30.14855
Cell4387,111.083206,30.342783
Cell4388,111.169014,30.100468
Cell4389,111.169044,30.10048
Cell4390,111.254084,32.287479
Cell4391,111.254084,32.290048
Cell4392,111.26025,30.103542
Cell4393,111.26149,30.307886
Cell4394,111.326416,30.35951
Cell4395,111.41723,30.385473
Cell4396,111.427573,30.458295
Cell4397,111.44262,30.376587
Cell4398,111.447624,30.357576
Cell4399,111.460236,30.380423
Cell4400,111.46024,30.380463
Cell4401,111.46302,30.389162
Cell4402,111.47834,30.256432
Cell4403,111.50291,30.294321
Cell4404,111.507866,30.29248
Cell4405,111.50986,32.56513
Cell4406,111.5106,30.285667
Cell4407,111.51894,30.275398
Cell4408,111.53958,32.186874
Cell4409,111.5573,30.255865
Cell4410,111.58017,30.404501
Cell4411,111.598045,32.469723
Cell4412,111.599655,32.27257
Cell4413,111.62703,32.287106
Cell4414,111.63818,32.394566
Cell4415,111.6679,30.70606
Cell4416,111.67276,31.036257
Cell4417,111.675095,32.42673
Cell4418,111.681885,30.421831
Cell4419,111.682556,31.159206
Cell4420,111.689514,32.350014
Cell4421,111.69469,32.355206
Cell4422,111.69827,32.309006
Cell4423,111.69827,32.30903
Cell4424,111.71015,32.38622
Cell4425,111.71045,30.010935
Cell4426,111.72517,29.97676
Cell4427,111.7261,32.22739
Cell4428,111.73509,32.535374
Cell4429,111.73646,30.771421
Cell4430,111.7392,30.458717
Cell4431,111.746414,30.48438
Cell4432,111.74684,30.163649
